SKU,LOC,FECHA,UNI
Art09,LOC_123,3/5/2019,3
Art09,LOC_123,9/5/2019,2
Art09,LOC_123,12/5/2019,2
Art09,LOC_123,13/5/2019,3
Art09,LOC_123,16/5/2019,1
Art09,LOC_123,17/5/2019,1
Art09,LOC_123,18/5/2019,2
Art09,LOC_123,19/5/2019,1
Art09,LOC_123,21/5/2019,1
Art09,LOC_123,22/5/2019,2
Art09,LOC_123,23/5/2019,1
Art09,LOC_123,26/5/2019,1
Art09,LOC_123,27/5/2019,1
Art09,LOC_123,28/5/2019,3
Art09,LOC_123,31/5/2019,2
Art09,LOC_123,1/6/2019,3
Art09,LOC_123,10/6/2019,2
Art09,LOC_123,11/6/2019,1
Art09,LOC_123,14/6/2019,1
Art09,LOC_123,15/6/2019,1
Art09,LOC_123,18/6/2019,1
Art09,LOC_124,3/4/2019,1
Art09,LOC_124,7/4/2019,1
Art09,LOC_124,9/4/2019,1
Art09,LOC_124,14/4/2019,1
Art09,LOC_124,21/4/2019,1
Art09,LOC_124,28/4/2019,1
Art09,LOC_124,29/4/2019,2
Art09,LOC_124,6/5/2019,1
Art09,LOC_124,15/5/2019,2
Art09,LOC_124,16/5/2019,1
Art09,LOC_124,21/5/2019,1
Art09,LOC_124,27/5/2019,1
Art09,LOC_124,2/6/2019,1
Art09,LOC_124,5/6/2019,1
Art09,LOC_124,8/6/2019,3
Art09,LOC_124,22/6/2019,2
Art09,LOC_125,3/4/2019,2
Art09,LOC_125,9/4/2019,2
Art09,LOC_125,14/4/2019,2
Art09,LOC_125,23/4/2019,1
Art09,LOC_125,25/4/2019,2
Art09,LOC_125,30/4/2019,1
Art09,LOC_125,5/5/2019,1
Art09,LOC_125,8/5/2019,1
Art09,LOC_125,9/5/2019,1
Art09,LOC_125,13/5/2019,1
Art09,LOC_125,14/5/2019,2
Art09,LOC_125,19/5/2019,1
Art09,LOC_125,21/5/2019,2
Art09,LOC_125,23/5/2019,1
Art09,LOC_125,24/5/2019,2
Art09,LOC_125,25/5/2019,2
Art09,LOC_125,1/6/2019,1
Art09,LOC_125,3/6/2019,2
Art09,LOC_125,4/6/2019,1
Art09,LOC_125,5/6/2019,1
Art09,LOC_125,6/6/2019,1
Art09,LOC_125,9/6/2019,2
Art09,LOC_125,10/6/2019,1
Art09,LOC_125,15/6/2019,1
Art09,LOC_125,17/6/2019,1
Art09,LOC_125,18/6/2019,2
Art09,LOC_126,14/5/2019,1
Art09,LOC_126,20/5/2019,1
Art09,LOC_126,28/5/2019,1
Art09,LOC_126,8/6/2019,1
Art09,LOC_127,1/4/2019,2
Art09,LOC_127,2/4/2019,2
Art09,LOC_127,3/4/2019,2
Art09,LOC_127,4/4/2019,4
Art09,LOC_127,6/4/2019,4
Art09,LOC_127,7/4/2019,3
Art09,LOC_127,9/4/2019,2
Art09,LOC_127,10/4/2019,1
Art09,LOC_127,11/4/2019,1
Art09,LOC_127,13/4/2019,1
Art09,LOC_127,14/4/2019,3
Art09,LOC_127,16/4/2019,1
Art09,LOC_127,17/4/2019,2
Art09,LOC_127,18/4/2019,2
Art09,LOC_127,20/4/2019,1
Art09,LOC_127,21/4/2019,5
Art09,LOC_127,24/4/2019,2
Art09,LOC_127,25/4/2019,2
Art09,LOC_127,27/4/2019,5
Art09,LOC_127,2/5/2019,2
Art09,LOC_127,3/5/2019,1
Art09,LOC_127,4/5/2019,2
Art09,LOC_127,5/5/2019,1
Art09,LOC_127,6/5/2019,3
Art09,LOC_127,8/5/2019,2
Art09,LOC_127,9/5/2019,2
Art09,LOC_127,11/5/2019,2
Art09,LOC_127,12/5/2019,5
Art09,LOC_127,13/5/2019,2
Art09,LOC_127,14/5/2019,1
Art09,LOC_127,17/5/2019,1
Art09,LOC_127,18/5/2019,2
Art09,LOC_127,19/5/2019,1
Art09,LOC_127,21/5/2019,2
Art09,LOC_127,22/5/2019,1
Art09,LOC_127,24/5/2019,1
Art09,LOC_127,25/5/2019,1
Art09,LOC_127,1/6/2019,2
Art09,LOC_127,6/6/2019,1
Art09,LOC_127,8/6/2019,1
Art09,LOC_127,9/6/2019,1
Art09,LOC_127,11/6/2019,2
Art09,LOC_127,12/6/2019,2
Art09,LOC_127,14/6/2019,2
Art09,LOC_127,17/6/2019,1
Art09,LOC_127,18/6/2019,2
Art09,LOC_127,21/6/2019,3
Art09,LOC_127,23/6/2019,1
Art09,LOC_128,2/4/2019,1
Art09,LOC_128,3/4/2019,1
Art09,LOC_128,7/4/2019,1
Art09,LOC_128,8/4/2019,1
Art09,LOC_128,14/4/2019,1
Art09,LOC_128,15/4/2019,1
Art09,LOC_128,18/4/2019,2
Art09,LOC_128,19/4/2019,1
Art09,LOC_128,27/4/2019,1
Art09,LOC_128,28/4/2019,1
Art09,LOC_128,7/5/2019,3
Art09,LOC_129,2/4/2019,1
Art09,LOC_129,10/4/2019,1
Art09,LOC_129,21/4/2019,2
Art09,LOC_129,25/4/2019,1
Art09,LOC_129,3/5/2019,1
Art09,LOC_129,4/5/2019,1
Art09,LOC_129,6/5/2019,1
Art09,LOC_129,12/5/2019,1
Art09,LOC_129,19/5/2019,2
Art09,LOC_129,22/5/2019,1
Art09,LOC_129,26/5/2019,1
Art09,LOC_129,1/6/2019,1
Art09,LOC_129,8/6/2019,2
Art09,LOC_129,11/6/2019,1
Art09,LOC_129,19/6/2019,1
Art09,LOC_130,5/4/2019,2
Art09,LOC_130,11/4/2019,1
Art09,LOC_130,12/4/2019,1
Art09,LOC_130,28/4/2019,1
Art09,LOC_130,30/4/2019,1
Art09,LOC_130,31/5/2019,1
Art09,LOC_131,6/5/2019,1
Art09,LOC_131,23/5/2019,1
Art09,LOC_131,25/5/2019,2
Art09,LOC_131,30/5/2019,1
Art09,LOC_131,1/6/2019,1
Art09,LOC_131,7/6/2019,1
Art09,LOC_131,8/6/2019,1
Art09,LOC_131,15/6/2019,1
Art09,LOC_131,17/6/2019,1
Art09,LOC_131,20/6/2019,1
Art09,LOC_131,22/6/2019,1
Art09,LOC_132,3/4/2019,1
Art09,LOC_132,6/4/2019,1
Art09,LOC_132,9/4/2019,1
Art09,LOC_132,10/4/2019,1
Art09,LOC_132,12/4/2019,2
Art09,LOC_132,14/4/2019,1
Art09,LOC_132,15/4/2019,1
Art09,LOC_132,16/4/2019,2
Art09,LOC_132,20/4/2019,1
Art09,LOC_132,27/4/2019,1
Art09,LOC_132,28/4/2019,1
Art09,LOC_132,29/4/2019,1
Art09,LOC_132,3/5/2019,1
Art09,LOC_132,4/5/2019,2
Art09,LOC_132,5/5/2019,1
Art09,LOC_132,18/5/2019,1
Art09,LOC_132,22/5/2019,4
Art09,LOC_132,29/5/2019,1
Art09,LOC_132,8/6/2019,1
Art09,LOC_132,10/6/2019,1
Art09,LOC_132,15/6/2019,2
Art09,LOC_132,20/6/2019,1
Art09,LOC_133,17/4/2019,1
Art09,LOC_133,24/4/2019,1
Art09,LOC_133,30/4/2019,1
Art09,LOC_133,8/5/2019,1
Art09,LOC_133,24/5/2019,1
Art09,LOC_133,4/6/2019,1
Art09,LOC_133,11/6/2019,2
Art09,LOC_133,18/6/2019,1
Art09,LOC_133,19/6/2019,1
Art09,LOC_134,5/4/2019,1
Art09,LOC_134,9/4/2019,1
Art09,LOC_134,21/4/2019,1
Art09,LOC_134,8/5/2019,1
Art09,LOC_134,12/5/2019,3
Art09,LOC_134,17/5/2019,1
Art09,LOC_134,19/5/2019,2
Art09,LOC_134,23/5/2019,1
Art09,LOC_134,26/5/2019,1
Art09,LOC_134,31/5/2019,2
Art09,LOC_134,5/6/2019,1
Art09,LOC_134,10/6/2019,1
Art09,LOC_134,17/6/2019,2
Art09,LOC_134,18/6/2019,1
Art09,LOC_135,2/4/2019,1
Art09,LOC_135,10/4/2019,1
Art09,LOC_135,20/4/2019,1
Art09,LOC_135,2/5/2019,2
Art09,LOC_135,19/5/2019,1
Art09,LOC_135,24/5/2019,1
Art09,LOC_135,10/6/2019,1
Art09,LOC_135,12/6/2019,1
Art09,LOC_136,1/4/2019,1
Art09,LOC_136,2/4/2019,1
Art09,LOC_136,3/4/2019,2
Art09,LOC_136,6/4/2019,1
Art09,LOC_136,7/4/2019,1
Art09,LOC_136,8/4/2019,1
Art09,LOC_136,9/4/2019,1
Art09,LOC_136,12/4/2019,1
Art09,LOC_136,13/4/2019,1
Art09,LOC_136,14/4/2019,2
Art09,LOC_136,19/4/2019,2
Art09,LOC_136,21/4/2019,1
Art09,LOC_136,23/4/2019,1
Art09,LOC_136,27/4/2019,2
Art09,LOC_136,29/4/2019,1
Art09,LOC_136,2/5/2019,1
Art09,LOC_136,5/5/2019,1
Art09,LOC_136,8/5/2019,1
Art09,LOC_136,10/5/2019,1
Art09,LOC_136,12/5/2019,3
Art09,LOC_136,14/5/2019,1
Art09,LOC_136,16/5/2019,2
Art09,LOC_136,19/5/2019,1
Art09,LOC_136,20/5/2019,2
Art09,LOC_136,22/5/2019,2
Art09,LOC_136,23/5/2019,1
Art09,LOC_136,27/5/2019,1
Art09,LOC_136,29/5/2019,2
Art09,LOC_136,2/6/2019,3
Art09,LOC_136,4/6/2019,2
Art09,LOC_136,5/6/2019,1
Art09,LOC_136,11/6/2019,1
Art09,LOC_136,13/6/2019,3
Art09,LOC_136,14/6/2019,2
Art09,LOC_136,17/6/2019,3
Art09,LOC_136,22/6/2019,1
Art09,LOC_137,8/4/2019,1
Art09,LOC_137,19/4/2019,3
Art09,LOC_137,25/5/2019,1
Art09,LOC_137,3/6/2019,1
Art09,LOC_137,9/6/2019,1
Art09,LOC_137,12/6/2019,1
Art09,LOC_137,16/6/2019,1
Art09,LOC_138,9/4/2019,1
Art09,LOC_138,11/4/2019,1
Art09,LOC_138,13/4/2019,1
Art09,LOC_138,19/4/2019,1
Art09,LOC_138,20/4/2019,1
Art09,LOC_138,25/4/2019,1
Art09,LOC_138,26/4/2019,1
Art09,LOC_138,27/4/2019,1
Art09,LOC_138,1/5/2019,2
Art09,LOC_138,2/5/2019,1
Art09,LOC_138,5/5/2019,1
Art09,LOC_138,6/5/2019,1
Art09,LOC_138,7/5/2019,2
Art09,LOC_138,9/5/2019,1
Art09,LOC_138,13/5/2019,1
Art09,LOC_138,14/5/2019,1
Art09,LOC_138,19/5/2019,2
Art09,LOC_138,24/5/2019,2
Art09,LOC_138,28/5/2019,2
Art09,LOC_138,29/5/2019,2
Art09,LOC_138,1/6/2019,2
Art09,LOC_138,4/6/2019,1
Art09,LOC_138,5/6/2019,2
Art09,LOC_138,8/6/2019,1
Art09,LOC_138,11/6/2019,2
Art09,LOC_138,12/6/2019,4
Art09,LOC_138,15/6/2019,1
Art09,LOC_138,16/6/2019,1
Art09,LOC_138,20/6/2019,2
Art09,LOC_138,21/6/2019,1
Art09,LOC_139,2/4/2019,2
Art09,LOC_139,4/4/2019,1
Art09,LOC_139,6/4/2019,1
Art09,LOC_139,7/4/2019,4
Art09,LOC_139,8/4/2019,1
Art09,LOC_139,9/4/2019,1
Art09,LOC_139,13/4/2019,1
Art09,LOC_139,14/4/2019,1
Art09,LOC_139,15/4/2019,1
Art09,LOC_139,16/4/2019,1
Art09,LOC_139,18/4/2019,2
Art09,LOC_139,21/4/2019,1
Art09,LOC_139,22/4/2019,2
Art09,LOC_139,25/4/2019,1
Art09,LOC_139,26/4/2019,1
Art09,LOC_139,29/4/2019,1
Art09,LOC_139,30/4/2019,3
Art09,LOC_139,2/5/2019,4
Art09,LOC_139,4/5/2019,1
Art09,LOC_139,7/5/2019,1
Art09,LOC_139,8/5/2019,2
Art09,LOC_139,9/5/2019,3
Art09,LOC_139,10/5/2019,1
Art09,LOC_139,12/5/2019,1
Art09,LOC_139,13/5/2019,5
Art09,LOC_139,15/5/2019,1
Art09,LOC_139,16/5/2019,3
Art09,LOC_139,21/5/2019,2
Art09,LOC_139,23/5/2019,1
Art09,LOC_139,27/5/2019,2
Art09,LOC_139,28/5/2019,2
Art09,LOC_139,29/5/2019,1
Art09,LOC_139,31/5/2019,2
Art09,LOC_139,1/6/2019,1
Art09,LOC_139,2/6/2019,2
Art09,LOC_139,3/6/2019,2
Art09,LOC_139,5/6/2019,1
Art09,LOC_139,6/6/2019,2
Art09,LOC_139,9/6/2019,1
Art09,LOC_139,10/6/2019,1
Art09,LOC_139,12/6/2019,2
Art09,LOC_139,13/6/2019,2
Art09,LOC_139,14/6/2019,3
Art09,LOC_139,19/6/2019,1
Art09,LOC_139,20/6/2019,1
Art09,LOC_140,18/4/2019,2
Art09,LOC_140,19/4/2019,1
Art09,LOC_140,16/5/2019,1
Art09,LOC_140,30/5/2019,1
Art09,LOC_140,2/6/2019,1
Art09,LOC_140,14/6/2019,1
Art09,LOC_140,19/6/2019,1
Art09,LOC_141,8/4/2019,1
Art09,LOC_141,18/5/2019,1
Art09,LOC_142,11/4/2019,1
Art09,LOC_142,21/4/2019,1
Art09,LOC_142,25/4/2019,1
Art09,LOC_142,5/6/2019,1
Art09,LOC_142,14/6/2019,1
Art09,LOC_142,18/6/2019,1
Art09,LOC_142,22/6/2019,1
Art09,LOC_143,4/4/2019,1
Art09,LOC_143,6/4/2019,1
Art09,LOC_143,8/4/2019,1
Art09,LOC_143,12/4/2019,2
Art09,LOC_143,18/4/2019,2
Art09,LOC_143,20/4/2019,1
Art09,LOC_143,28/4/2019,2
Art09,LOC_143,1/5/2019,2
Art09,LOC_143,9/5/2019,2
Art09,LOC_143,16/5/2019,1
Art09,LOC_143,17/5/2019,2
Art09,LOC_143,20/5/2019,1
Art09,LOC_143,24/5/2019,1
Art09,LOC_143,26/5/2019,1
Art09,LOC_143,29/5/2019,2
Art09,LOC_143,31/5/2019,2
Art09,LOC_143,2/6/2019,2
Art09,LOC_143,3/6/2019,2
Art09,LOC_143,10/6/2019,1
Art09,LOC_143,18/6/2019,1
Art09,LOC_143,20/6/2019,1
Art09,LOC_143,22/6/2019,1
Art09,LOC_144,1/4/2019,1
Art09,LOC_144,3/4/2019,1
Art09,LOC_144,8/4/2019,1
Art09,LOC_144,10/4/2019,2
Art09,LOC_144,11/4/2019,1
Art09,LOC_144,12/4/2019,1
Art09,LOC_144,19/4/2019,1
Art09,LOC_144,20/4/2019,3
Art09,LOC_144,22/4/2019,2
Art09,LOC_144,23/4/2019,1
Art09,LOC_144,27/4/2019,1
Art09,LOC_144,28/4/2019,1
Art09,LOC_144,29/4/2019,1
Art09,LOC_144,4/5/2019,1
Art09,LOC_144,8/5/2019,1
Art09,LOC_144,10/5/2019,1
Art09,LOC_144,11/5/2019,1
Art09,LOC_144,12/5/2019,1
Art09,LOC_144,17/5/2019,2
Art09,LOC_144,20/5/2019,3
Art09,LOC_144,22/5/2019,1
Art09,LOC_144,30/5/2019,1
Art09,LOC_144,31/5/2019,1
Art09,LOC_144,1/6/2019,1
Art09,LOC_144,3/6/2019,1
Art09,LOC_144,4/6/2019,1
Art09,LOC_144,5/6/2019,2
Art09,LOC_144,12/6/2019,2
Art09,LOC_145,4/4/2019,1
Art09,LOC_145,10/4/2019,1
Art09,LOC_145,16/4/2019,1
Art09,LOC_145,26/4/2019,1
Art09,LOC_145,12/5/2019,2
Art09,LOC_145,19/5/2019,1
Art09,LOC_145,5/6/2019,1
Art09,LOC_145,19/6/2019,1
Art09,LOC_146,2/4/2019,1
Art09,LOC_146,5/4/2019,6
Art09,LOC_146,9/4/2019,2
Art09,LOC_146,15/4/2019,2
Art09,LOC_146,16/4/2019,2
Art09,LOC_146,24/4/2019,2
Art09,LOC_146,25/4/2019,2
Art09,LOC_146,26/4/2019,1
Art09,LOC_146,29/4/2019,1
Art09,LOC_146,1/5/2019,2
Art09,LOC_146,3/5/2019,1
Art09,LOC_146,6/5/2019,2
Art09,LOC_146,7/5/2019,1
Art09,LOC_146,9/5/2019,1
Art09,LOC_146,10/5/2019,1
Art09,LOC_146,11/5/2019,1
Art09,LOC_146,13/5/2019,1
Art09,LOC_146,14/5/2019,3
Art09,LOC_146,15/5/2019,1
Art09,LOC_146,17/5/2019,1
Art09,LOC_146,19/5/2019,1
Art09,LOC_146,21/5/2019,2
Art09,LOC_146,25/5/2019,3
Art09,LOC_146,30/5/2019,2
Art09,LOC_146,4/6/2019,1
Art09,LOC_146,10/6/2019,2
Art09,LOC_146,14/6/2019,1
Art09,LOC_146,17/6/2019,1
Art09,LOC_146,19/6/2019,2
Art09,LOC_146,20/6/2019,1
Art09,LOC_146,21/6/2019,2
Art09,LOC_146,22/6/2019,1
Art09,LOC_147,2/4/2019,2
Art09,LOC_147,13/4/2019,1
Art09,LOC_147,16/4/2019,1
Art09,LOC_147,20/4/2019,1
Art09,LOC_147,25/4/2019,1
Art09,LOC_147,26/4/2019,1
Art09,LOC_147,1/5/2019,1
Art09,LOC_147,3/5/2019,1
Art09,LOC_147,9/5/2019,1
Art09,LOC_147,10/5/2019,1
Art09,LOC_147,15/5/2019,2
Art09,LOC_147,17/5/2019,1
Art09,LOC_147,22/5/2019,2
Art09,LOC_147,23/5/2019,1
Art09,LOC_147,27/5/2019,1
Art09,LOC_147,28/5/2019,1
Art09,LOC_147,2/6/2019,2
Art09,LOC_147,7/6/2019,2
Art09,LOC_147,14/6/2019,1
Art09,LOC_147,18/6/2019,1
Art09,LOC_147,21/6/2019,2
Art09,LOC_148,1/4/2019,1
Art09,LOC_148,9/4/2019,1
Art09,LOC_148,12/4/2019,1
Art09,LOC_148,13/4/2019,1
Art09,LOC_148,14/4/2019,1
Art09,LOC_148,15/4/2019,1
Art09,LOC_148,19/4/2019,3
Art09,LOC_148,21/4/2019,1
Art09,LOC_148,23/4/2019,1
Art09,LOC_148,28/4/2019,1
Art09,LOC_148,3/5/2019,1
Art09,LOC_148,12/5/2019,2
Art09,LOC_148,13/5/2019,1
Art09,LOC_148,15/5/2019,1
Art09,LOC_148,22/5/2019,2
Art09,LOC_148,26/5/2019,2
Art09,LOC_148,29/5/2019,2
Art09,LOC_148,31/5/2019,1
Art09,LOC_148,1/6/2019,1
Art09,LOC_148,4/6/2019,1
Art09,LOC_148,10/6/2019,1
Art09,LOC_148,16/6/2019,1
Art09,LOC_149,2/4/2019,1
Art09,LOC_149,3/4/2019,1
Art09,LOC_149,4/4/2019,1
Art09,LOC_149,7/4/2019,2
Art09,LOC_149,10/4/2019,1
Art09,LOC_149,12/4/2019,2
Art09,LOC_149,20/4/2019,1
Art09,LOC_149,21/4/2019,1
Art09,LOC_149,26/4/2019,2
Art09,LOC_149,29/4/2019,1
Art09,LOC_149,2/5/2019,1
Art09,LOC_149,7/5/2019,1
Art09,LOC_149,9/5/2019,2
Art09,LOC_149,12/5/2019,1
Art09,LOC_149,22/5/2019,1
Art09,LOC_149,26/5/2019,1
Art09,LOC_149,3/6/2019,1
Art09,LOC_149,5/6/2019,1
Art09,LOC_149,6/6/2019,2
Art09,LOC_149,13/6/2019,1
Art09,LOC_149,16/6/2019,1
Art09,LOC_149,17/6/2019,1
Art09,LOC_149,20/6/2019,2
Art09,LOC_149,21/6/2019,1
Art09,LOC_149,22/6/2019,1
Art09,LOC_150,6/4/2019,1
Art09,LOC_150,7/4/2019,1
Art09,LOC_150,8/4/2019,4
Art09,LOC_150,17/4/2019,2
Art09,LOC_150,18/4/2019,2
Art09,LOC_150,24/4/2019,2
Art09,LOC_150,27/4/2019,2
Art09,LOC_150,29/4/2019,2
Art09,LOC_150,1/5/2019,2
Art09,LOC_150,11/5/2019,4
Art09,LOC_150,12/5/2019,1
Art09,LOC_150,16/5/2019,1
Art09,LOC_150,18/5/2019,2
Art09,LOC_150,21/5/2019,1
Art09,LOC_150,22/5/2019,1
Art09,LOC_150,27/5/2019,1
Art09,LOC_150,28/5/2019,1
Art09,LOC_150,2/6/2019,1
Art09,LOC_150,3/6/2019,3
Art09,LOC_150,6/6/2019,2
Art09,LOC_150,12/6/2019,2
Art09,LOC_150,14/6/2019,1
Art09,LOC_150,21/6/2019,2
Art09,LOC_150,23/6/2019,1
Art09,LOC_151,8/4/2019,1
Art09,LOC_151,19/4/2019,2
Art09,LOC_151,23/4/2019,1
Art09,LOC_151,26/4/2019,1
Art09,LOC_151,8/5/2019,2
Art09,LOC_151,12/5/2019,1
Art09,LOC_151,26/5/2019,1
Art09,LOC_151,29/5/2019,2
Art09,LOC_151,4/6/2019,1
Art09,LOC_151,6/6/2019,2
Art09,LOC_152,7/4/2019,1
Art09,LOC_152,11/4/2019,3
Art09,LOC_152,12/4/2019,1
Art09,LOC_152,16/4/2019,1
Art09,LOC_152,19/4/2019,1
Art09,LOC_152,21/4/2019,2
Art09,LOC_152,22/4/2019,1
Art09,LOC_152,24/4/2019,1
Art09,LOC_152,26/4/2019,2
Art09,LOC_152,2/5/2019,1
Art09,LOC_152,6/5/2019,1
Art09,LOC_152,8/5/2019,3
Art09,LOC_152,11/5/2019,1
Art09,LOC_152,13/5/2019,2
Art09,LOC_152,16/5/2019,1
Art09,LOC_152,21/5/2019,1
Art09,LOC_152,25/5/2019,1
Art09,LOC_152,31/5/2019,1
Art09,LOC_152,2/6/2019,1
Art09,LOC_152,4/6/2019,1
Art09,LOC_152,5/6/2019,1
Art09,LOC_152,11/6/2019,1
Art09,LOC_152,15/6/2019,1
Art09,LOC_152,16/6/2019,1
Art09,LOC_152,18/6/2019,1
Art09,LOC_152,19/6/2019,1
Art09,LOC_152,21/6/2019,1
Art09,LOC_152,22/6/2019,2
Art09,LOC_153,19/4/2019,1
Art09,LOC_153,5/5/2019,2
Art09,LOC_153,11/5/2019,1
Art09,LOC_153,2/6/2019,1
Art09,LOC_153,23/6/2019,1
Art09,LOC_154,2/4/2019,1
Art09,LOC_154,4/4/2019,1
Art09,LOC_154,10/4/2019,1
Art09,LOC_154,11/4/2019,1
Art09,LOC_154,12/4/2019,1
Art09,LOC_154,16/4/2019,2
Art09,LOC_154,17/4/2019,2
Art09,LOC_154,19/4/2019,2
Art09,LOC_154,23/4/2019,1
Art09,LOC_154,24/5/2019,1
Art09,LOC_154,26/5/2019,1
Art09,LOC_154,4/6/2019,2
Art09,LOC_154,11/6/2019,3
Art09,LOC_154,16/6/2019,2
Art09,LOC_154,20/6/2019,1
Art09,LOC_154,22/6/2019,3
Art09,LOC_154,23/6/2019,1
Art09,LOC_155,1/4/2019,1
Art09,LOC_155,3/4/2019,1
Art09,LOC_155,13/4/2019,2
Art09,LOC_155,22/4/2019,1
Art09,LOC_155,2/5/2019,1
Art09,LOC_155,20/5/2019,1
Art09,LOC_155,26/5/2019,1
Art09,LOC_155,17/6/2019,1
Art09,LOC_155,21/6/2019,2
Art09,LOC_156,3/4/2019,1
Art09,LOC_156,4/4/2019,1
Art09,LOC_156,8/4/2019,1
Art09,LOC_156,9/4/2019,1
Art09,LOC_156,14/4/2019,1
Art09,LOC_156,16/4/2019,1
Art09,LOC_156,17/4/2019,1
Art09,LOC_156,19/4/2019,4
Art09,LOC_156,23/4/2019,1
Art09,LOC_156,26/4/2019,1
Art09,LOC_156,27/4/2019,2
Art09,LOC_156,1/5/2019,3
Art09,LOC_156,4/5/2019,1
Art09,LOC_156,5/5/2019,1
Art09,LOC_156,6/5/2019,1
Art09,LOC_156,7/5/2019,1
Art09,LOC_156,8/5/2019,1
Art09,LOC_156,12/5/2019,1
Art09,LOC_156,15/5/2019,1
Art09,LOC_156,18/5/2019,1
Art09,LOC_156,20/5/2019,1
Art09,LOC_156,1/6/2019,1
Art09,LOC_156,11/6/2019,1
Art09,LOC_157,2/4/2019,1
Art09,LOC_157,3/4/2019,5
Art09,LOC_157,4/4/2019,2
Art09,LOC_157,5/4/2019,1
Art09,LOC_157,8/4/2019,2
Art09,LOC_157,9/4/2019,2
Art09,LOC_157,10/4/2019,1
Art09,LOC_157,12/4/2019,4
Art09,LOC_157,15/4/2019,2
Art09,LOC_157,16/4/2019,2
Art09,LOC_157,19/4/2019,5
Art09,LOC_157,22/4/2019,1
Art09,LOC_157,23/4/2019,1
Art09,LOC_157,24/4/2019,3
Art09,LOC_157,26/4/2019,4
Art09,LOC_157,27/4/2019,2
Art09,LOC_157,29/4/2019,2
Art09,LOC_157,30/4/2019,1
Art09,LOC_157,1/5/2019,2
Art09,LOC_157,2/5/2019,3
Art09,LOC_157,3/5/2019,1
Art09,LOC_157,5/5/2019,1
Art09,LOC_157,6/5/2019,1
Art09,LOC_157,8/5/2019,2
Art09,LOC_157,9/5/2019,2
Art09,LOC_157,10/5/2019,1
Art09,LOC_157,11/5/2019,1
Art09,LOC_157,13/5/2019,2
Art09,LOC_157,15/5/2019,5
Art09,LOC_157,16/5/2019,1
Art09,LOC_157,17/5/2019,2
Art09,LOC_157,20/5/2019,1
Art09,LOC_157,21/5/2019,2
Art09,LOC_157,22/5/2019,1
Art09,LOC_157,24/5/2019,5
Art09,LOC_157,25/5/2019,2
Art09,LOC_157,28/5/2019,1
Art09,LOC_157,29/5/2019,4
Art09,LOC_157,30/5/2019,1
Art09,LOC_157,31/5/2019,5
Art09,LOC_157,5/6/2019,4
Art09,LOC_157,6/6/2019,1
Art09,LOC_157,7/6/2019,2
Art09,LOC_157,8/6/2019,1
Art09,LOC_157,10/6/2019,2
Art09,LOC_157,11/6/2019,1
Art09,LOC_157,12/6/2019,4
Art09,LOC_157,13/6/2019,1
Art09,LOC_157,18/6/2019,1
Art09,LOC_157,19/6/2019,2
Art09,LOC_157,20/6/2019,1
Art09,LOC_157,21/6/2019,1
Art09,LOC_158,1/4/2019,1
Art09,LOC_158,8/4/2019,3
Art09,LOC_158,16/4/2019,2
Art09,LOC_159,8/4/2019,2
Art09,LOC_159,27/4/2019,1
Art09,LOC_159,28/4/2019,1
Art09,LOC_159,1/5/2019,1
Art09,LOC_159,3/5/2019,1
Art09,LOC_159,6/5/2019,2
Art09,LOC_159,26/5/2019,2
Art09,LOC_159,6/6/2019,1
Art09,LOC_159,13/6/2019,1
Art09,LOC_159,21/6/2019,1
Art09,LOC_160,1/4/2019,1
Art09,LOC_160,3/4/2019,1
Art09,LOC_160,5/4/2019,2
Art09,LOC_160,6/4/2019,1
Art09,LOC_160,10/4/2019,1
Art09,LOC_160,12/4/2019,2
Art09,LOC_160,13/4/2019,2
Art09,LOC_160,15/4/2019,1
Art09,LOC_160,19/4/2019,4
Art09,LOC_160,23/4/2019,1
Art09,LOC_160,28/4/2019,1
Art09,LOC_160,29/4/2019,1
Art09,LOC_160,30/4/2019,1
Art09,LOC_160,2/5/2019,1
Art09,LOC_160,3/5/2019,1
Art09,LOC_160,6/5/2019,2
Art09,LOC_160,9/5/2019,1
Art09,LOC_160,10/5/2019,1
Art09,LOC_160,12/5/2019,1
Art09,LOC_160,15/5/2019,1
Art09,LOC_160,16/5/2019,1
Art09,LOC_160,18/5/2019,1
Art09,LOC_160,21/5/2019,1
Art09,LOC_160,22/5/2019,1
Art09,LOC_160,24/5/2019,2
Art09,LOC_160,25/5/2019,2
Art09,LOC_160,31/5/2019,2
Art09,LOC_160,4/6/2019,3
Art09,LOC_160,11/6/2019,1
Art09,LOC_160,14/6/2019,1
Art09,LOC_160,15/6/2019,2
Art09,LOC_160,16/6/2019,1
Art09,LOC_160,22/6/2019,1
Art09,LOC_161,2/4/2019,4
Art09,LOC_161,4/4/2019,1
Art09,LOC_161,6/4/2019,2
Art09,LOC_161,8/4/2019,1
Art09,LOC_161,14/4/2019,8
Art09,LOC_161,16/4/2019,1
Art09,LOC_161,19/4/2019,2
Art09,LOC_161,20/4/2019,2
Art09,LOC_161,22/4/2019,1
Art09,LOC_161,23/4/2019,1
Art09,LOC_161,24/4/2019,2
Art09,LOC_161,26/4/2019,4
Art09,LOC_161,29/4/2019,1
Art09,LOC_161,2/5/2019,2
Art09,LOC_161,6/5/2019,1
Art09,LOC_161,9/5/2019,2
Art09,LOC_161,10/5/2019,1
Art09,LOC_161,16/5/2019,2
